price,ram_capacity,internal_memory,processor_speed,battery_capacity,primary_camera_rear,primary_camera_front,num_cores,num_rear_cameras,screen_size,resolution_width,resolution_height,fast_charging_available
10953.333263383844,4,86,1.97617704402727,4495,22,20,8,3,6.369452447123162,1018,2400,0
9388.807563758397,5,63,1.8562202982598848,4214,14,14,8,2,6.186018057679788,1080,2400,0
25115.801896094028,8,111,2.5025055826830465,4996,36,37,8,3,6.700830131184458,1098,2400,1
33990.089047284644,7,149,2.693532268574149,5059,49,31,8,3,6.461121737744862,1139,2400,1
33818.373779740476,7,188,2.8,5102,43,38,8,3,6.627509673828485,1080,2400,1
58955.688690881274,10,248,2.9396490208154678,4652,102,56,8,4,6.666275961812924,1440,3200,1
64223.703825613935,9,339,2.6888674504833308,4552,88,54,8,4,6.884095651892563,1440,3315,1
67474.16075409642,12,290,2.997134318320846,4663,86,61,8,4,6.6638295435431605,1440,3200,1
18917.242198527703,4,74,2.2996644738186123,4696,28,18,7,2,6.206237346327264,1080,2322,0
32000.10913472721,5,128,2.6413349628534943,4675,50,48,8,4,6.459047309885604,1080,2400,1
17970.398684145937,5,66,1.5,4462,23,15,8,3,5.8423419364269655,1071,2378,0
55945.94595870048,10,258,2.945659151041786,5031,83,53,8,4,6.917115828279239,1440,3200,1
66414.89445221746,10,360,2.8699199474683494,4718,96,50,8,4,6.7690932302760185,1575,3200,1
55064.90496299407,13,128,2.916901343960156,5638,85,43,8,4,6.663316689902667,1486,3200,1
13562.631164056942,4,38,1.913220877211997,4592,25,13,8,2,6.3601990123388426,1080,2326,0
36722.21014315614,5,125,2.555040263812911,4760,57,16,8,3,6.3745643110002925,1098,2400,1
17471.689327827735,4,75,1.8432094361621085,4923,24,15,8,2,6.508842630821107,1025,2276,0
14302.92781052178,4,72,1.7319971861698222,4696,22,18,8,3,6.425499684360502,1080,2400,0
60118.80468951373,8,233,3.308404364243773,5046,101,56,8,4,6.889597387613047,1440,3279,1
64686.97868454081,10,211,2.9474105427991053,4657,106,57,8,4,6.846553382319125,1440,3366,1
53915.243542209086,11,233,2.8738726726821535,5310,91,54,8,4,6.997777331915598,1440,3200,1
65383.01209834311,10,365,2.9884336879507423,4663,91,55,8,4,6.996003053185294,1440,3200,1
21261.340078764555,5,45,1.9927474434204389,4722,28,13,8,1,6.7,1008,2400,0
49174.31063708075,10,294,2.9437375732597326,5384,121,52,8,4,6.782689228469374,1478,3200,1
32081.57639334025,5,91,2.3158820950230012,5054,50,26,8,2,6.4155224721175435,1080,2400,1
53699.36909165691,9,299,3.3548580257515543,5200,86,64,8,4,6.694028555671943,1440,3200,1
58221.44271757136,9,321,3.2615694267443076,4919,69,37,8,4,6.824201343748249,1440,3200,1
64512.91776520279,11,128,2.698746873558996,5117,78,59,8,4,6.668691043795851,1520,3244,1
25852.3335952529,6,94,2.46293289495883,5197,37,28,8,2,6.403180487964597,1088,2400,1
17213.47617711872,4,89,2.231580622728165,4245,27,15,8,2,6.623356016957322,1080,2369,0
37897.8215003437,6,139,2.02340424122092,4697,47,42,8,3,6.339638987632914,1103,2424,1
19888.6025835323,4,32,2.0030010959977265,4561,17,18,8,2,6.237585150244707,1080,2393,0
25389.64849165307,6,172,2.468713730613396,5264,48,23,8,3,6.49946090131419,1081,2400,1
67090.34552853223,9,229,2.800896321304579,4969,81,49,8,4,6.704553138163787,1440,3200,1
18797.808776116603,4,62,1.9392425864278184,4416,29,11,7,2,6.158714024108506,1080,2287,0
29901.025435267435,6,89,2.117235198571786,5299,49,30,8,4,6.7776922399037565,1080,2633,1
18998.4028272688,3,57,2.1453661892875973,5017,24,12,8,2,6.310438791911827,1080,2400,0
9852.295530136107,4,51,2.2207336706374865,4497,13,17,8,2,6.2234674719645735,1080,2400,0
68077.43897569686,9,303,2.7298930363708767,4925,119,43,8,4,6.976172806323764,1445,3200,1
28892.648239481478,6,106,2.768474279461957,5563,50,33,8,3,6.577098666423543,1080,2549,1
24441.92768094448,6,174,2.0,4553,48,27,8,3,6.560437735848114,1080,2400,1
31591.297892386858,8,114,2.2328027948773967,5513,47,36,8,3,6.3871827442833675,1161,2400,1
29960.74671614342,5,146,2.297168336374712,5465,38,16,8,3,6.629716445879912,1085,2656,1
10186.690798462045,4,80,1.7888123211136242,4367,35,25,8,2,6.339517563055839,1011,2372,0
33517.60206495168,5,152,2.64599771186421,4948,51,16,8,3,6.516247199287021,1080,2400,1
21786.164872448502,6,95,2.4373508377927617,5154,55,29,8,3,6.668441192331123,1085,2502,1
58099.45482059862,12,230,2.977102468604068,4620,103,54,8,4,6.9746154505068345,1440,3200,1
29688.35192763359,7,150,2.2827887441503467,5245,54,25,8,3,6.723377366754611,1080,2435,1
68823.46660361209,10,233,3.5,5121,124,64,8,4,6.825865506102895,1440,3396,1
16802.647526076056,3,71,1.769541465402112,4229,21,14,8,2,6.148557089512155,1069,2384,0
27607.27019420428,8,122,2.1259887444377226,5052,55,32,8,3,6.703451064836785,1080,2603,1
24717.278929590284,7,121,2.8,5211,45,20,8,3,6.6799896723756245,1145,2400,1
16228.065074776921,5,75,1.7528771698391674,4738,30,23,8,3,6.234019041735007,1080,2178,0
55560.51872136448,14,199,2.6856984391728562,4805,93,32,8,4,6.640484543863578,1474,3200,1
33786.7550458094,5,161,2.344288700734408,4781,53,16,8,4,6.576819587950591,1116,2405,1
29879.29213763001,7,126,2.4551212842165024,4747,47,48,8,4,6.843607221678494,1080,2400,1
17227.117762928025,4,61,1.8901494683615725,4610,19,23,8,2,6.393932964775213,1080,2384,0
13719.930690018597,3,62,1.8360576081998055,4048,24,22,7,2,6.37555824945678,1080,2400,0
23594.004978975925,6,98,2.638008286109207,5207,43,24,8,3,6.575357540926821,1080,2400,1
68298.37131585325,11,175,2.7560562477260127,4452,90,47,8,4,7.025182446124161,1440,3325,1
28353.860082145457,8,64,2.329878373587137,5012,44,16,8,4,6.443127549887991,1080,2400,1
68496.73815186872,8,252,2.8861924078653995,5061,112,41,8,3,6.759690197023555,1460,3200,1
62350.267541459776,10,339,3.259924435193122,5138,116,52,8,4,6.8404365206300675,1440,3350,1
17788.753409828132,4,32,2.210830557857984,4789,23,21,8,2,6.213656657622332,1057,2400,0
66278.15218746351,8,332,2.8684138773006906,5258,74,51,8,4,6.918741904978192,1452,3292,1
30357.970288298216,7,151,2.177776708071912,5043,52,39,8,3,6.3712519978966,1080,2400,1
20000.0,7,102,2.5438706979010473,4420,49,40,8,4,6.660952165145366,1080,2410,1
22092.970869472047,5,127,2.5559207151146626,5489,43,40,8,3,6.499364989913158,1101,2519,1
33919.76037274643,8,152,2.4557940555803444,4634,58,23,8,3,6.288983558151091,1156,2408,1
27231.16458219578,4,120,2.5498288074401123,4964,37,34,8,3,6.813161776370795,1080,2400,1
66744.58027025631,10,295,3.14060565745464,5283,97,53,8,4,6.803049466708175,1499,3200,1
20000.0,5,172,2.3335273251760946,4952,36,16,8,2,6.352490993536796,1123,2400,1
55682.5423363024,10,310,2.991241249082326,5419,110,41,8,4,6.908267295483446,1440,3200,1
26926.872092139005,7,101,2.497735757565059,4868,54,48,8,3,6.529696609812187,1080,2466,1
52881.604767936646,11,258,2.7664722768375163,5031,101,44,8,4,6.6854005085847445,1493,3200,1
22737.111154711325,7,153,2.4285958445877727,5347,40,46,8,3,6.505436807321634,1080,2400,1
17178.40886966417,3,54,2.002247141947109,4244,21,21,8,2,6.455223335580321,1080,2179,0
70034.05282562035,10,190,2.6,4581,99,35,8,4,7.007436564258449,1440,3382,1
62237.78596559637,9,254,2.891654357085756,4941,109,64,8,4,6.947152492936295,1440,3200,1
53328.008350818556,9,191,3.059889220700384,4900,117,32,8,4,6.94943361588252,1440,3200,1
21819.315321186463,4,72,1.8145430172777335,4702,21,21,8,1,6.215385446955219,1054,2314,0
63441.88302039857,10,278,2.846954891666309,5360,135,62,8,4,6.848434701821135,1440,3348,1
59997.7988094235,12,340,2.9954449191381793,4935,117,47,8,4,6.524356365654743,1440,3205,1
61411.9718252556,10,277,2.8920093418874333,5006,97,32,8,4,6.503661364517336,1478,3226,1
34053.21648734365,7,178,2.398713344050752,5104,37,38,8,3,6.447172230909985,1080,2400,1
58503.13188320618,11,182,3.091936720660978,5249,105,55,8,4,6.635357618956829,1440,3340,1
64182.52072153765,9,281,3.122168217120027,5135,120,52,8,4,6.717743673967556,1440,3200,1
26993.23114008226,7,129,2.5649449837179428,5290,64,39,8,3,6.268896423869155,1148,2400,1
54106.72012588507,8,247,3.499147907239825,5151,84,57,8,4,6.957165871572024,1452,3200,1
53248.683341967895,10,220,3.1128663709356283,5148,86,42,8,4,6.544588408162737,1527,3200,1
20789.497301997068,4,53,2.152628621966918,4553,33,18,8,2,6.408843472713381,1080,2400,0
55407.012452778225,10,255,2.838500851944424,4836,101,42,8,4,6.76944816529223,1506,3200,1
16362.853404435224,4,67,1.8957181454387166,4618,18,19,7,2,6.264685355490408,1080,2400,0
15872.623162274771,4,50,1.7675990077550239,5012,24,15,8,2,6.296814642182126,1036,2360,0
47632.40531480189,11,157,2.9920967686101285,5226,76,37,8,4,7.1,1440,3200,1
31586.64873281203,6,130,2.0,5240,58,19,8,3,6.75251799676688,1080,2400,1
68211.88965810824,11,220,3.172474594908124,4821,96,52,8,4,6.991448055485104,1445,3232,1
65126.288633500895,12,128,3.4816567871129154,5074,77,51,8,4,6.7492615736780595,1532,3200,1
60655.579177684485,10,206,3.171499697435669,4966,88,57,8,4,7.033968816391823,1443,3200,1
11038.192260631044,2,48,2.1578917702579363,4153,12,17,8,2,6.270633992974065,1080,2400,0
32616.10501417199,7,130,2.382202683753091,4840,42,44,8,3,6.645429232310221,1080,2400,1
49786.5648938363,9,206,3.0959410717849196,4973,88,56,8,4,6.949624507559665,1446,3200,1
59524.83946922451,10,432,2.6,5203,93,51,8,4,6.986271183542493,1523,3200,1
30847.73325275179,7,157,2.265450609798978,4642,40,39,8,3,6.508256545035119,1158,2446,1
14380.013090407301,4,61,2.229189146341724,4827,21,17,8,2,6.7,1005,2400,0
8182.146867137094,4,33,1.8590621301048382,4598,38,20,8,1,6.661934301776167,1040,2370,0
26817.539688671215,5,148,2.4717667380427266,4530,37,30,8,3,6.750240651300858,1135,2400,1
12304.73117817123,3,58,1.9897157710125677,4440,29,11,8,3,6.6237678685533234,1023,2393,0
71436.46150535866,12,338,3.0967108404929,4910,97,49,8,4,6.8775360972875745,1440,3331,1
12416.324240408178,2,68,2.0441409950420013,4518,29,15,8,1,6.359223391865664,1080,2400,0
61975.31190585013,10,317,3.178353910040537,4973,77,56,8,4,6.6642823908504365,1446,3337,1
68280.04723789652,9,321,2.9733198930594584,5311,91,49,8,4,6.850591815777142,1440,3259,1
14917.624869931287,4,55,1.675394305254483,4454,21,21,8,2,5.975337578784623,1024,2400,0
14300.723817046759,4,88,2.048849528285664,4305,20,9,7,2,6.281483300676237,1080,2400,0
13409.485472481689,4,85,1.6521649035989336,4373,18,9,8,1,6.050468046428604,1080,2400,0
30412.638413296758,7,82,2.5989991032991817,5121,55,32,8,4,6.545619754353872,1091,2424,1
17421.924558632185,4,81,2.1168589585527937,4619,29,14,7,1,6.292392369359257,1057,2400,0
20264.658545943326,3,45,2.285540140338143,4732,22,20,8,3,6.22230817803742,1080,2307,0
63452.96175576,8,331,2.8932473419148934,4825,104,46,8,4,7.006760595038579,1529,3475,1
55021.965063455486,11,136,2.6,5114,114,55,8,4,6.6990018042583115,1440,3571,1
13036.070471871917,4,90,2.0002630253607503,4375,25,21,8,1,6.176395823275544,1066,2400,0
15478.236012274438,5,82,2.259237370265639,4247,28,14,8,2,6.584834658791436,1056,2387,0
36989.527336821826,5,160,2.4876299669477815,5389,50,23,8,3,6.648420036382865,1080,2504,1
25751.86274839287,7,205,2.406895540551545,4503,57,28,8,3,6.72298551053152,1080,2616,1
20000.0,6,97,2.353958634394173,5319,54,35,8,3,6.346278632196947,1165,2400,1
63309.63561086017,10,286,3.402366234720146,4966,97,64,8,4,6.533697576940991,1488,3277,1
19378.767804685263,3,61,1.8602780172944442,4508,17,19,8,2,6.065244510966527,998,2400,0
41476.33330993031,6,107,2.433496676758624,5054,40,29,8,3,6.627885700655571,1080,2563,1
27017.83084117698,5,183,2.3900637835681127,5131,32,36,8,2,6.391388012873838,1142,2400,1
58828.88517240102,8,147,3.5,5008,92,46,8,4,7.047884715092823,1440,3221,1
14870.874672658054,4,74,2.296503644691837,4359,13,11,7,2,6.489002163521898,1001,2285,0
70434.88864073141,8,240,2.7901953620193423,4934,84,41,8,4,6.594685327316309,1475,3239,1
20468.9349224498,7,132,2.6141768790920756,5215,63,33,8,3,6.546349211972532,1080,2400,1
58946.061454911214,13,218,3.242010519837238,4608,116,54,8,4,6.643322401746687,1485,3227,1
56641.466363110776,9,301,3.380160186856198,4803,75,50,8,4,6.936143091322796,1477,3391,1
27823.921592449165,5,126,2.5507597705709344,4925,58,34,8,3,6.259333109425149,1080,2465,1
23617.14896199586,6,100,2.0,4575,46,34,8,3,6.323456724357122,1080,2846,1
55878.57537301168,11,322,3.211595918931593,4636,99,54,8,4,6.699797055475111,1440,3200,1
14027.29395527842,2,75,2.145345176423313,4468,20,26,8,3,5.955620803010127,1051,2385,0
71450.10448533348,8,246,3.020702309434228,5010,78,52,8,4,6.813210074010304,1476,3238,1
12960.66555197374,5,76,2.4,4432,22,19,8,3,6.430838290765574,1060,2400,0
28072.46726987884,6,152,2.305778026520839,5524,50,27,8,3,6.793767403977849,1080,2635,1
31342.28388655996,5,147,2.187611642637917,5342,56,27,8,3,6.672544064922971,1095,2400,1
25307.384431557188,6,78,2.4829511091561973,5042,55,42,8,3,6.778257442699402,1080,2400,1
36949.12029207313,8,163,2.1990886339763867,4995,49,37,8,3,6.821196322357482,1080,2400,1
21381.132598487122,6,121,2.381416817949932,5139,35,37,8,4,6.4046877258141475,1087,2696,1
11615.008355454618,4,46,2.2435175208529246,3877,31,21,8,2,6.3658796760769185,1010,2400,0
29638.229400881257,5,126,2.3748717036810283,5223,54,27,8,3,6.430899793509699,1171,2400,1
27397.839556211096,6,91,2.442325470593297,4872,64,42,8,3,6.635353650564838,1080,2400,1
12096.766812901566,3,41,2.157467081694451,4529,33,12,8,2,6.7,1080,2400,0
51814.411410142784,10,274,2.8289171554932273,4686,75,44,8,4,6.664651904212046,1463,3200,1
36706.24846248402,5,110,2.427584671176148,5074,43,21,8,3,6.13249084611904,1080,2489,1
33879.5696208142,5,145,2.329557959933676,5098,64,41,8,2,6.6029795198629735,1080,2546,1
52795.88053730938,10,312,3.232559485777392,4914,119,37,8,4,6.861882233498941,1474,3200,1
15848.935494155976,3,56,1.5592171663187258,4350,34,17,8,1,6.560047469216259,1080,2344,0
31448.77556547966,6,151,2.2721833800400333,4842,52,30,8,3,6.697745253688063,1110,2400,1
8291.493473948669,5,92,1.96971444535823,4998,20,14,8,3,6.033884103874688,1024,2400,0
21642.601781251222,6,98,2.5337762425004176,4896,43,33,8,3,6.562573091113917,1080,2400,1
17662.32695533977,5,36,2.2451473281502032,5274,21,17,8,2,6.147298497511243,1067,2400,0
46236.29907496189,11,257,3.027222228289021,4991,89,64,8,4,6.928540707318596,1512,3352,1
52513.317924025476,10,235,3.3678446859815043,4913,87,36,8,4,6.869975887697655,1452,3200,1
10746.316535910992,6,91,2.3377179452633277,4159,25,11,8,3,6.220452600814314,1052,2364,0
28002.91245753796,7,113,2.3650820133086334,4813,32,32,8,4,6.5664221315777835,1081,2530,1
27755.677339176364,5,110,2.2086789801145197,5077,62,45,8,4,6.80721475265504,1134,2400,1
45549.544836457244,9,297,3.138579236629597,5007,94,58,8,4,6.556482141388333,1442,3200,1
18483.20507293945,3,41,2.337515527499802,4408,15,25,7,1,6.7,1065,2400,0
23926.910930132035,7,64,2.3572999847873994,4592,51,16,8,2,6.9,1093,2403,1
11371.116781243149,3,79,1.9125935180676992,4275,31,19,8,2,6.502175097274681,1080,2400,0
59239.92193682224,8,332,2.6118900205395414,5295,117,46,8,4,6.9247898328599975,1440,3229,1
18991.892329081944,3,72,1.8698231487056227,4722,25,8,8,2,6.631367840382447,1077,2400,0
47567.26635493564,11,310,3.2600744504539216,4850,99,36,8,4,6.74567238229495,1440,3200,1
29676.43441183064,5,129,2.0826889617767588,4800,62,41,8,4,6.615854304877559,1120,2528,1
31329.90893049927,6,153,2.525115099786431,5519,62,23,8,2,6.6150251262884865,1080,2462,1
24294.096062780067,5,153,2.3679702085205756,4716,44,16,8,3,6.5575904502966855,1080,2571,1
22160.016305311845,6,77,2.2928618661212674,5442,57,24,8,3,6.722469786995906,1136,2400,1
73905.1230093921,9,244,3.1649577843487138,5358,97,53,8,4,6.811001354602222,1477,3394,1
61363.560124665804,8,173,3.219875523256652,5075,94,56,8,4,6.830599932688117,1440,3234,1
72994.57471947178,9,303,3.2415753512969734,5286,86,38,8,4,6.708552544112311,1440,3200,1
63193.22940717331,12,198,3.34147739724252,4742,103,44,8,4,6.559738431160258,1440,3435,1
66632.69228538181,12,330,2.8275163611994656,4319,89,63,8,4,6.5,1522,3200,1
68121.55161731418,10,304,2.984522387591686,4972,72,46,8,4,6.786527277083919,1440,3376,1
33197.47484983192,7,120,2.464251958795735,5190,44,30,8,3,6.9,1100,2594,1
65338.812408764476,10,236,3.1038908339649405,5013,113,51,8,4,7.0553657871376485,1487,3200,1
12923.842194837434,4,62,1.7858313293696577,4717,29,17,8,2,6.244084363800951,1061,2400,0
17552.162022352393,4,66,1.808316427555323,4641,30,18,8,3,6.072915538052968,1058,2400,0
13027.601673176276,2,69,2.138843134620092,4720,20,19,8,2,6.453893485359254,1080,2345,0
32312.69674566066,7,156,2.1821645693033966,5027,47,27,8,3,6.795603877663147,1080,2400,1
75565.70930812269,10,173,2.7521772505195625,4535,106,49,8,4,6.733773193803477,1467,3244,1
20669.753747136594,6,110,2.5625828630807366,4742,42,35,8,2,6.726604316457952,1082,2492,1
64367.51711244011,11,354,3.257660801037471,4932,87,36,8,4,6.820998617423117,1486,3200,1
46007.520652841326,12,128,2.6824029430088356,4966,92,42,8,4,6.81093958024371,1440,3306,1
31945.401874911142,5,103,2.18617343231758,5231,58,28,8,3,6.466850174415167,1080,2569,1
16929.029585877106,5,76,1.803816518020187,4267,20,15,8,2,6.7,1055,2400,0
25984.25343790677,5,191,2.334448765885237,4757,32,23,8,3,6.689385811807887,1083,2772,1
31109.540449768432,5,195,2.2982059454594945,4885,36,37,8,2,6.728366916383118,1080,2528,1
9936.339809904995,4,53,1.5722956539448516,4251,24,16,8,2,6.481933398240375,1059,2400,0
30826.081577836354,6,172,2.605724440438161,5031,50,32,8,3,6.409842122152827,1080,2445,1
41845.47343399754,6,99,2.205022844464682,5228,61,28,8,3,6.511204027537517,1207,2400,1
67790.92371890123,8,309,2.8009544100634653,5141,87,48,8,4,6.572937902992222,1511,3349,1
11883.63536938514,4,52,1.956791946956625,4556,21,12,8,2,6.3569526595031345,974,2377,0
20553.557886723152,7,87,2.5918751509427223,4799,45,26,8,3,6.45063007193845,1108,2400,1
30887.199456677663,7,95,2.5551833603613274,5346,51,24,8,3,6.50750052835069,1096,2400,1
26741.25945374056,6,159,2.349237427540639,4807,50,31,8,3,6.512571429576128,1080,2400,1
33045.47190225195,6,192,2.1131893863226985,5330,46,38,8,3,6.35879859571568,1100,2418,1
14479.57909607602,4,72,1.8789193284010326,3683,30,16,8,2,6.2165754295269515,1080,2374,0
13205.684005977524,5,38,1.8454561712730926,4384,31,13,8,2,6.57608414215825,1080,2400,0
75370.94575425112,14,203,2.9189322380004827,4878,87,43,8,4,7.039179882522073,1461,3200,1
68403.45582876695,11,266,3.020239852020952,5414,92,41,8,4,6.80020041109251,1440,3283,1
60103.27300514047,11,321,2.664238880850697,5145,111,43,8,4,6.688201449692048,1513,3200,1
68481.10862451654,10,179,3.0121297794482236,5091,107,32,8,4,7.070580584696374,1447,3382,1
52320.39974539446,11,192,3.0745531197894476,4778,112,41,8,4,6.5,1440,3331,1
20470.421892614562,6,82,2.7405389504250195,4780,37,32,8,3,6.776643940145906,1080,2561,1
32213.687755267343,7,132,2.2952729489322334,4808,32,24,8,3,6.464132887426811,1080,2400,1
33735.02704149126,8,93,2.2839492204956406,5352,38,33,8,3,6.62563189347345,1080,2480,1
32403.37052799519,5,138,2.399429833188046,5026,44,31,8,3,6.768919896827231,1085,2400,1
47364.11631726751,10,296,2.7599943791915336,5349,76,49,8,4,7.094802349861514,1450,3200,1
24053.46024301314,7,72,2.4602185650620836,5096,47,36,8,3,6.583776379472604,1177,2462,1
52224.62812339452,10,135,2.913906851857281,5528,113,45,8,4,6.870160198738003,1440,3200,1
15497.87092342253,4,49,1.6504285777354204,4973,33,11,8,1,6.520969419206547,1029,2366,0
18503.821684615734,5,82,2.117043315953157,4057,24,18,8,2,6.6546544773259555,1080,2400,0
72883.43046382634,10,146,3.1268847844201537,4711,116,43,8,4,6.852896137484698,1466,3200,1
66818.43256254734,10,388,3.080204514356797,5293,100,36,8,4,6.839981659126135,1440,3338,1
26590.796795252503,6,136,2.541643095586524,5109,50,39,8,3,6.9,1110,2447,1
33575.64808555377,5,133,2.6536306419473963,4447,45,48,8,3,6.552233581754275,1152,2400,1
58062.45658417092,10,262,3.0897781751154096,4835,64,47,8,4,6.889759370673683,1440,3264,1
21357.024978004338,6,108,2.1655388850860326,4844,55,28,8,3,6.475405926155182,1120,2400,1
31125.612869173736,6,87,2.428584834679126,4859,62,18,8,4,6.608692907546776,1080,2445,1
20886.629603644207,7,107,2.4911898657663736,5157,43,28,8,3,6.55014833287897,1143,2400,1
24518.23951772604,6,149,2.2384226579900313,5080,39,33,8,3,6.715219336576181,1080,2716,1
25531.74101815073,6,188,2.372689945146385,5119,41,38,8,3,6.543585888595063,1085,2730,1
52118.55619576605,10,231,3.366664857259527,4806,112,48,8,4,6.8716550279869235,1440,3200,1
35770.19509420249,6,144,2.295542713689521,4826,50,30,8,3,6.815587490475493,1141,2400,1
23208.754680932252,5,105,2.1288401227602716,4809,61,30,8,2,6.563944207388417,1130,2400,1
27589.61333533196,8,152,2.8,5292,48,34,8,3,6.375866397729648,1080,2400,1
58759.25599509266,10,153,3.0503025001260418,5216,112,41,8,4,6.794711545414241,1440,3377,1
62538.06068931658,10,306,2.8680112586236803,5219,100,48,8,4,6.740994255759304,1476,3275,1
61603.91739661662,9,350,3.2862944417511133,5177,81,51,8,3,6.891388218876186,1464,3200,1
33937.98577794342,5,134,2.1431661920033163,4909,48,32,8,3,6.346909625876012,1130,2400,1
62223.517934296724,11,370,3.2916078058350093,5911,124,50,8,4,6.841457419626732,1440,3426,1
29267.86157233449,5,102,2.2661915367726624,4856,49,48,8,4,6.443765737859137,1080,2490,1
36050.96682257562,5,116,2.2021518456962283,4932,53,44,8,4,6.293048017491236,1095,2400,1
34375.70435418122,5,151,2.1658273872358285,4811,45,16,8,3,6.749192703966357,1140,2486,1
29342.29951697551,4,120,2.572035480332178,4854,47,45,8,3,6.5374614138010525,1080,2400,1
70228.4528932581,11,180,3.2337743526229885,4887,96,38,8,4,7.1,1532,3259,1
58219.53442905488,12,264,2.6,5173,104,32,8,4,6.872219832155602,1440,3331,1
59366.45290507376,12,218,2.9227248751620105,4822,87,53,8,4,6.9519179423338695,1463,3200,1
17295.164537991055,5,61,2.111463604936025,3978,17,16,8,1,6.482063515936638,1011,2400,0
53452.555490961306,10,241,3.0327705424084437,4791,91,52,8,4,6.946188539325566,1440,3200,1
26766.883078172435,7,95,2.5166434304187697,4825,45,45,8,3,6.656440596636584,1080,2400,1
52816.84897483341,9,290,2.6601060020716996,4849,82,60,8,4,6.892713724437299,1440,3219,1
34446.92777152576,5,108,2.122775205480333,4969,39,48,8,2,6.447981355520822,1134,2573,1
74832.5920105536,11,128,2.947674549992658,5525,79,56,8,4,7.089447652016748,1440,3450,1
56250.59057311553,9,323,2.6,5435,94,46,8,4,6.809981882831942,1490,3264,1
30716.5961474067,6,173,2.2559153834222396,5202,37,34,8,2,6.0978499145143825,1103,2577,1
20378.60588722862,6,163,2.353590970497013,4785,48,46,8,3,6.807351241860694,1080,2481,1
40581.13998453011,5,111,2.309297844214678,5223,43,37,8,3,6.416102349723309,1107,2627,1
15449.801485494481,4,44,1.936949076822608,4668,16,17,8,2,6.544617401931602,1080,2333,0
20000.0,5,164,2.0927465436126615,4971,44,27,8,3,6.633141170328329,1103,2435,1
74910.59350238914,9,220,2.894563879759378,4963,130,51,8,4,6.7335061356074455,1440,3232,1
16666.06981574412,4,65,2.0683986907216916,4793,24,18,8,2,6.509181584820548,1080,2360,0
50966.43212831049,11,277,3.041988931350164,4584,92,55,8,4,6.830153263591977,1440,3277,1
61632.09852157901,8,284,2.8302790772564776,5178,96,47,8,4,6.915331838779893,1455,3223,1
29639.754070779065,4,155,2.6941578477584778,4840,50,22,8,3,6.9,1084,2400,1
10183.770767952106,5,55,2.117140712007038,4636,23,19,7,2,6.318684683523431,1080,2400,0
30215.137132282325,8,168,2.5934560293530873,4950,32,46,8,2,6.7032956385188145,1080,2400,1
45000.0,11,358,2.731191186560077,5263,89,41,8,4,6.695332189391142,1440,3200,1
26560.624386452306,7,157,2.3256130831137916,5781,49,25,8,3,6.498620985846226,1085,2569,1
58387.913136389645,13,324,3.0451786940613492,4874,82,36,8,4,6.777813534359077,1440,3200,1
58341.79753692163,11,217,3.091135836587407,5028,64,43,8,4,6.60804642674469,1448,3394,1
17858.492585434968,5,51,1.684165618706626,4406,18,12,8,2,6.200175200280069,1080,2396,0
54828.826565181786,9,257,3.223476075504814,5028,100,51,8,4,6.6161497148404615,1440,3301,1
66927.58706007073,10,284,2.908194599652763,5015,117,47,8,4,6.5606870459890825,1440,3200,1
47243.53740351533,12,324,3.0371227651268833,5115,110,52,8,4,6.593208562652388,1447,3373,1
27201.210884293945,7,123,2.4832729540112832,5655,54,41,8,2,6.487575624242633,1124,2400,1
60674.748210198886,8,249,3.3032636802190583,5143,100,35,8,4,6.747281438904709,1491,3501,1
18196.148839309484,4,71,1.8961624996631772,4613,28,11,8,2,6.398417494754564,1023,2400,0
18535.125446015347,5,35,2.4,4075,32,17,8,2,6.6454308869971435,1079,2221,0
59815.5437694863,12,312,2.8366201591762974,5039,92,40,8,4,6.850781288086194,1440,3283,1
26416.292392644675,7,108,2.359542032233945,5026,44,48,8,3,6.565191019795769,1201,2420,1
16978.324187236987,5,81,2.1343156482601544,4186,23,16,8,2,6.533284468697022,1080,2400,0
17882.64022564153,2,45,2.24162186947837,4421,34,17,8,2,6.3863605411214595,1080,2393,0
69134.59585460108,12,244,3.1694982344731564,4741,105,56,8,4,6.5,1440,3200,1
13414.797735196704,5,57,1.730808683860901,3905,30,15,8,2,6.532134038236866,1080,2397,0
54762.546868811194,8,276,3.222975688965777,5302,99,45,8,4,6.900616300849086,1440,3200,1
10310.529881552373,4,76,1.9039066408438956,4502,21,11,8,2,6.529930361070733,1080,2234,0
28952.89728819538,4,145,2.497438735726558,5128,44,29,8,3,6.501823613870106,1104,2486,1
63017.178238215856,11,299,3.0458591708116165,5149,100,52,8,4,6.6847376377128,1448,3200,1
13396.658375874908,4,58,2.1902784567034113,4151,23,9,8,2,6.3349009993677905,1080,2394,0
9473.904484784769,3,43,2.2790276601181976,4588,25,19,7,2,6.337774536662496,1054,2400,0
14446.202468481448,3,51,1.7964809907483672,4513,29,17,8,2,6.330383687660723,1051,2345,0
61913.44766653661,8,186,2.8763786115450904,5052,103,42,8,4,7.1,1440,3200,1
52706.024575987816,12,253,3.4959901025909383,4512,72,64,8,4,6.945360168358906,1485,3200,1
61441.71627943198,9,282,3.1913079962321174,4488,71,41,8,4,6.5,1496,3367,1
73841.01536925354,13,128,3.145203815575135,5510,64,47,8,4,6.888231357339755,1441,3200,1
25073.337606151457,8,154,2.416036662296164,4943,47,26,8,2,6.9,1132,2534,1
